filename,object,date_obs,mjd_obs,instrument,telescope,arcfile,prog_id,pro_catg,dpr_catg,dpr_type,dpr_tech,ra_deg,dec_deg
ADP.2019-01-30T05_33_56.727.fits,418,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.727.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6324166666652,-69.0990833333322
ADP.2019-01-30T05_33_56.731.fits,110910,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.731.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5804166666652,-68.9543611111099
ADP.2019-01-30T05_33_56.743.fits,246996,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.743.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5612083333319,-69.0589444444433
ADP.2019-01-30T05_33_56.767.fits,37468,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.767.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7519999999986,-69.1447777777766
ADP.2019-01-30T05_33_56.775.fits,216,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.775.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6229999999986,-69.1056944444433
ADP.2019-01-30T05_33_56.783.fits,246996,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.783.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5612083333319,-69.0589444444433
ADP.2019-01-30T05_33_56.807.fits,231020,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.807.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4385416666652,-69.170472222221
ADP.2019-01-30T05_33_56.811.fits,104090,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.811.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7458333333319,-69.0456666666655
ADP.2019-01-30T05_33_56.827.fits,194,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.827.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6594166666653,-69.1047777777766
ADP.2019-01-30T05_33_56.835.fits,453402,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.835.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.2301666666652,-69.1937499999988
ADP.2019-01-30T05_33_56.863.fits,131,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.863.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6375833333319,-69.086972222221
ADP.2019-01-30T05_33_56.867.fits,37428,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.867.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6557083333319,-69.1452222222211
ADP.2019-01-30T05_33_56.891.fits,135528,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.891.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6876249999986,-69.05536111111
ADP.2019-01-30T05_33_56.895.fits,39265,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.895.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5888333333319,-69.1308888888877
ADP.2019-01-30T05_33_56.927.fits,418,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.927.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6324166666652,-69.0990833333322
ADP.2019-01-30T05_33_56.935.fits,50535,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.935.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7189583333319,-69.0389722222211
ADP.2019-01-30T05_33_56.959.fits,307853,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.959.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4082083333319,-69.1707777777766
ADP.2019-01-30T05_33_56.967.fits,345,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.967.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6996666666652,-69.0924444444433
ADP.2019-01-30T05_33_56.971.fits,219,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.971.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6965416666652,-69.0984444444433
ADP.2019-01-30T05_33_56.975.fits,44845,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.975.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6092083333319,-69.0838055555544
ADP.2019-01-30T05_33_56.983.fits,417220,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.983.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5666666666652,-69.0651944444433
ADP.2019-01-30T05_33_56.987.fits,318943,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.987.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5365833333319,-69.0625277777766
ADP.2019-01-30T05_33_56.995.fits,47581,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.995.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6659166666652,-69.0614166666655
ADP.2019-01-30T05_33_56.999.fits,35804,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:56.999.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8053333333319,-69.1576111111099
ADP.2019-01-30T05_33_57.003.fits,110910,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.003.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5804166666652,-68.9543611111099
ADP.2019-01-30T05_33_57.023.fits,231020,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.023.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4385416666652,-69.170472222221
ADP.2019-01-30T05_33_57.027.fits,38796,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.027.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6757499999986,-69.134472222221
ADP.2019-01-30T05_33_57.043.fits,462233,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.043.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4639583333319,-69.162972222221
ADP.2019-01-30T05_33_57.051.fits,47581,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.051.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6659166666652,-69.0614166666655
ADP.2019-01-30T05_33_57.055.fits,234,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.055.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6988333333319,-69.1124722222211
ADP.2019-01-30T05_33_57.063.fits,245380,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.063.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5295416666652,-69.0707499999988
ADP.2019-01-30T05_33_57.082.fits,49918,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.082.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7804583333319,-69.0434444444433
ADP.2019-01-30T05_33_57.090.fits,135626,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.090.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6104166666652,-69.0530555555544
ADP.2019-01-30T05_33_57.098.fits,153204,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.098.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7808749999986,-69.0723055555544
ADP.2019-01-30T05_33_57.106.fits,39935,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.106.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7197499999986,-69.1246388888877
ADP.2019-01-30T05_33_57.114.fits,35421,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.114.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7314999999986,-69.1604999999988
ADP.2019-01-30T05_33_57.126.fits,234206,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.126.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5426249999986,-69.1489999999988
ADP.2019-01-30T05_33_57.130.fits,131,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.130.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6375833333319,-69.086972222221
ADP.2019-01-30T05_33_57.158.fits,409,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.158.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6449583333319,-69.0834722222211
ADP.2019-01-30T05_33_57.162.fits,411431,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.162.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3787083333319,-69.1968055555544
ADP.2019-01-30T05_33_57.190.fits,232642,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.190.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4627083333319,-69.1594444444433
ADP.2019-01-30T05_33_57.194.fits,99179,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.194.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8196249999986,-69.1174999999988
ADP.2019-01-30T05_33_57.206.fits,49918,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.206.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7804583333319,-69.0434444444433
ADP.2019-01-30T05_33_57.218.fits,153487,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.218.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5767499999986,-69.0643611111099
ADP.2019-01-30T05_33_57.226.fits,52100,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.226.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7199583333319,-69.0272222222211
ADP.2019-01-30T05_33_57.242.fits,44845,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.242.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6092083333319,-69.0838055555544
ADP.2019-01-30T05_33_57.254.fits,239184,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.254.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5398749999986,-69.1150277777766
ADP.2019-01-30T05_33_57.262.fits,242407,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.262.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4642916666652,-69.0916944444433
ADP.2019-01-30T05_33_57.274.fits,309918,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.274.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5719166666652,-69.1530833333322
ADP.2019-01-30T05_33_57.282.fits,100574,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.282.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6545416666652,-69.0968888888877
ADP.2019-01-30T05_33_57.286.fits,169347,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.286.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6873333333319,-69.1351944444433
ADP.2019-01-30T05_33_57.294.fits,42013,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.294.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6012083333319,-69.1078055555544
ADP.2019-01-30T05_33_57.302.fits,317952,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.302.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4659583333319,-69.0735555555544
ADP.2019-01-30T05_33_57.310.fits,303559,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.310.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3999583333319,-69.2083055555544
ADP.2019-01-30T05_33_57.318.fits,412398,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.318.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4189166666652,-69.1799166666655
ADP.2019-01-30T05_33_57.326.fits,35804,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.326.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8053333333319,-69.1576111111099
ADP.2019-01-30T05_33_57.330.fits,317952,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.330.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4659583333319,-69.0735555555544
ADP.2019-01-30T05_33_57.342.fits,41950,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.342.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8581249999986,-69.1080555555544
ADP.2019-01-30T05_33_57.346.fits,234,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.346.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6988333333319,-69.1124722222211
ADP.2019-01-30T05_33_57.354.fits,246635,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.354.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5104583333319,-69.0616388888877
ADP.2019-01-30T05_33_57.362.fits,345,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.362.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6996666666652,-69.0924444444433
ADP.2019-01-30T05_33_57.370.fits,459711,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.370.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4433749999986,-69.1533611111099
ADP.2019-01-30T05_33_57.378.fits,234206,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.378.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5426249999986,-69.1489999999988
ADP.2019-01-30T05_33_57.390.fits,37748,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.390.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7007083333319,-69.1428055555544
ADP.2019-01-30T05_33_57.398.fits,242407,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.398.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4642916666652,-69.0916944444433
ADP.2019-01-30T05_33_57.410.fits,47317,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.410.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7394999999986,-69.0634444444433
ADP.2019-01-30T05_33_57.418.fits,42013,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.418.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6012083333319,-69.1078055555544
ADP.2019-01-30T05_33_57.422.fits,16,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.422.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6498333333319,-69.1025277777766
ADP.2019-01-30T05_33_57.430.fits,134790,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.430.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6776666666652,-69.0703888888877
ADP.2019-01-30T05_33_57.434.fits,135626,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.434.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6104166666652,-69.0530555555544
ADP.2019-01-30T05_33_57.458.fits,378395,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.458.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5432083333319,-69.0418333333321
ADP.2019-01-30T05_33_57.470.fits,39935,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.470.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7197499999986,-69.1246388888877
ADP.2019-01-30T05_33_57.482.fits,246635,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.482.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5104583333319,-69.0616388888877
ADP.2019-01-30T05_33_57.490.fits,104090,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.490.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7458333333319,-69.0456666666655
ADP.2019-01-30T05_33_57.494.fits,318943,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.494.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5365833333319,-69.0625277777766
ADP.2019-01-30T05_33_57.498.fits,417220,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.498.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5666666666652,-69.0651944444433
ADP.2019-01-30T05_33_57.502.fits,37748,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.502.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7007083333319,-69.1428055555544
ADP.2019-01-30T05_33_57.518.fits,37952,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.518.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7314583333319,-69.1411666666655
ADP.2019-01-30T05_33_57.526.fits,129094,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.526.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9278749999986,-69.1975833333322
ADP.2019-01-30T05_33_57.530.fits,206,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.530.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6656249999986,-69.094222222221
ADP.2019-01-30T05_33_57.538.fits,244016,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.538.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5470833333319,-69.0803333333321
ADP.2019-01-30T05_33_57.542.fits,134790,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.542.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6776666666652,-69.0703888888877
ADP.2019-01-30T05_33_57.546.fits,170956,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.546.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9142083333319,-69.1977777777766
ADP.2019-01-30T05_33_57.550.fits,44154,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.550.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7448333333319,-69.0899722222211
ADP.2019-01-30T05_33_57.558.fits,285,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.558.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7097083333319,-69.0840833333322
ADP.2019-01-30T05_33_57.570.fits,11,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.570.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6903749999986,-69.1062222222211
ADP.2019-01-30T05_33_57.574.fits,230003,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.574.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4836666666652,-69.1774999999988
ADP.2019-01-30T05_33_57.578.fits,37428,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.578.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6557083333319,-69.1452222222211
ADP.2019-01-30T05_33_57.586.fits,47317,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.586.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7394999999986,-69.0634444444433
ADP.2019-01-30T05_33_57.606.fits,462233,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.606.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4639583333319,-69.162972222221
ADP.2019-01-30T05_33_57.626.fits,153336,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.626.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8021249999986,-69.0691111111099
ADP.2019-01-30T05_33_57.634.fits,230003,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.634.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4836666666652,-69.1774999999988
ADP.2019-01-30T05_33_57.646.fits,206,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.646.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6656249999986,-69.094222222221
ADP.2019-01-30T05_33_57.658.fits,49098,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.658.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7963749999986,-69.049722222221
ADP.2019-01-30T05_33_57.678.fits,42101,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.678.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7817499999986,-69.1069166666655
ADP.2019-01-30T05_33_57.682.fits,409,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.682.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6449583333319,-69.0834722222211
ADP.2019-01-30T05_33_57.702.fits,99704,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.702.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5793749999986,-69.1095833333322
ADP.2019-01-30T05_33_57.734.fits,172,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.734.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6617916666653,-69.0904166666655
ADP.2019-01-30T05_33_57.738.fits,93170,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.738.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8901249999986,-69.2065277777766
ADP.2019-01-30T05_33_57.742.fits,313244,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.742.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5460416666653,-69.1221388888877
ADP.2019-01-30T05_33_57.746.fits,384,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.746.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6952916666652,-69.0888888888877
ADP.2019-01-30T05_33_57.774.fits,40091,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.774.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7317916666652,-69.1232499999988
