name,quality_class,quality_score,redchi,r0_over_rfitmax,s0_arcsec,noise_fraction,max_residual_run,n_active_flags,active_flags
LVM-30Dor-6563_D1,D,12,0.9393843291723284,0.5698404810157708,1.4999999575063587,2.606973131340739e-11,5,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D14,D,12,0.7758776940913799,0.6426666392925078,1.4999999998775515,3.1437107467008416e-11,10,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D9,D,12,0.9003601482355439,0.4405205946961863,1.4999999669463877,1.0378824451326392e-09,7,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E1,D,12,0.7648276714328963,0.2723203209157794,1.4999999691469958,4.573502973513264e-11,10,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E18,D,12,0.8146307944342217,0.6260813776156331,1.4999999993792104,3.409340128063992e-11,8,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E20,D,12,0.8723308822408559,0.2039310036974056,1.4999999999514968,3.020424336315058e-12,8,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_F10,D,12,0.8562357333080415,0.2472441069983519,1.4999999992795428,3.7378642172850726e-11,10,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_F12,D,12,0.958660227013842,0.153120690310643,1.4999978264091691,3.1675775973531014e-08,9,8,sig2_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G10,D,12,0.8868381222417004,0.3795709915899901,1.4999998105925874,6.057175930285824e-09,9,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G25,D,12,0.8675982660271492,0.39044317080002,1.4999998941545114,2.128326129058154e-11,4,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G37,D,12,0.9354702365658016,1.412666747750398,1.4999757519387364,7.799723094224482e-10,9,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G38,D,12,0.8323126445779928,0.1535676642823397,1.499999996947885,9.304930595883416e-11,6,8,sig2_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_H1,D,12,0.866261074476994,0.3663545603564954,1.499999851395383,3.3563365007048596e-11,8,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_H2,D,12,0.925892004686645,0.5077951579541949,1.49999999856507,2.739976006750847e-11,8,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E4,D,12,0.8290173352031734,0.0669555002996118,1.499999988789873,0.3344224557819825,9,7,sig2_near_bound; m_near_bound; s0_near_bound; large_s0_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G11,D,12,0.9597410653450384,0.325064967375621,0.1000000369370416,0.6740489800703795,5,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals
LVM-30Dor-6563_G20,D,12,0.8649519695653083,0.9213384684475968,1.4999998326106427,0.5494849499501974,9,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_s0_arcsec; large_noise_fraction; systematic_residuals
LVM-30Dor-6563_H10,D,12,0.5382692038796913,0.2814391023515521,0.10000003834501,0.9289267361362994,6,7,sig2_near_bound; m_near_bound; s0_near_bound; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals
LVM-30Dor-6563_E14,D,11,0.7706501424600295,1.2765509928429732,1.4999999999784104,1.8305904703662997e-06,9,8,s0_near_bound; noise_near_bound; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_B6,D,11,0.9263529514063922,0.0949915486587664,1.4999999950462428,0.0954526817987253,5,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_C7,D,11,0.9196662519695749,0.1833581174896973,1.4999998971908697,0.1034257435410951,7,7,m_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_C9,D,11,0.9246703591041656,0.12782413468706,1.4999999941416324,7.428622772487857e-10,6,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D12,D,11,0.9285162530874796,0.293317120773221,1.4999998470552929,5.033639411054881e-09,9,7,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D13,D,11,0.9473099376352748,0.146885542250529,1.4999999995789364,1.0001033971471363e-08,8,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D15,D,11,0.9927896552643564,0.0844939072873454,1.4999999958623482,1.2219301834635548e-11,9,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D2,D,11,0.876987327346586,0.2025757279066047,0.1000000004294045,0.2204152316355478,6,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals
LVM-30Dor-6563_D5,D,11,0.7773488763054348,0.4277617821624416,1.49999995654051,3.4182546862767546e-11,6,7,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D7,D,11,0.845660886463692,0.1641407290772647,1.4999998975688622,9.839549451226946e-10,9,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E22,D,11,0.9054921530111628,0.1494600948721728,1.4999997733262236,4.3484360330639836e-10,6,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E26,D,11,0.9087012967440808,0.2776825684726406,1.499999987170429,3.073080777668351e-11,5,7,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E3,D,11,0.9805935168685792,0.1696981560925157,0.1000000037815367,0.1612061079741503,6,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals
LVM-30Dor-6563_F11,D,11,0.5286303443578682,0.1396977150092729,1.4999999658632188,2.469579433179893e-08,7,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_F23,D,11,0.992542665558487,0.0922478560210342,1.4999998309429396,4.068084439140195e-07,5,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_F24,D,11,0.8490805328371738,0.1116566262133666,1.4999999932154011,9.497325537754055e-10,7,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_F25,D,11,0.7598385056020046,0.1066284295053043,1.4999999984970531,1.0583059723211208e-08,8,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_F5,D,11,0.7568232408466385,0.2355705133048997,0.1000003981503394,0.1121110897140151,13,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals
LVM-30Dor-6563_F7,D,11,0.9684301978028068,0.1010353697665809,1.499999991922036,2.395612776597422e-07,6,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G14,D,11,0.9093082735605332,0.1034803791109586,1.4999997582498303,0.0095088314027061,7,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G23,D,11,0.8491445612247052,0.1025243120581447,1.499999999991896,1.859398566955333e-12,9,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_G24,D,11,0.7834983552541377,0.1482170534604323,1.4999998985023062,1.7184461377780458e-11,7,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_H14,D,11,0.7608025997192334,0.1889500593886281,1.4999999975682257,3.2992630215801343e-10,5,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_H3,D,11,0.6131812570928642,0.1499853514157026,0.1000001271695463,0.5186691453722048,5,7,sig2_near_bound; s0_near_bound; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals
