name,box_size,pc_per_arcsec,n_fit_points,relative_uncertainty,redchi,quality_score,quality_class,r0,sig2,m,s0,noise,r_fit_max,r0_over_rfitmax,s0_arcsec,noise_fraction,r0_frac_uncertainty,sig2_frac_uncertainty,s0_frac_uncertainty,noise_frac_uncertainty,m_abs_uncertainty,max_residual_run,n_active_flags,active_flags,r0_near_bound,sig2_near_bound,m_near_bound,s0_near_bound,noise_near_bound,large_r0_uncertainty,large_sig2_uncertainty,large_s0_uncertainty,large_noise_uncertainty,large_m_uncertainty,redchi_too_low,redchi_too_high,r0_larger_than_fit_range,r0_much_larger_than_fit_range,large_s0_arcsec,large_noise_fraction,systematic_residuals
LVM-30Dor-6563_E19,166.82906432962426,0.2424068405547679,23,0.0760437499999999,0.851962811878556,9,D,11.416590620263824,36.7090428461924,1.9632007176928512,0.0242407264889149,4.629482864617168,81.4007857043797,0.1402516022600205,0.100000175050498,0.2503173439071076,0.1079842714450385,0.1148640572600459,13.657879198513989,0.9534877997741804,0.3865686325467468,7,5,m_near_bound; s0_near_bound; large_s0_uncertainty; large_m_uncertainty; systematic_residuals,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True
LVM-30Dor-6563_E2,164.49691877247045,0.2424068405547679,28,0.05,0.867508170857496,9,D,28.026506952616337,9.556318891009244,1.0719269958808,0.0242406845870704,0.2910323886253489,81.33253047117648,0.344591601789012,0.1000000021929813,0.1728110595097574,1.171151273963231,0.7117675115789175,13.691036487736088,1.9196070422092164,0.1724691283364832,5,6,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True
LVM-30Dor-6563_E20,165.56138858641074,0.2424068405547679,28,0.1005678593749999,0.8723308822408559,12,D,16.586061736898255,47.85487155451473,0.8134307560766668,0.3636102608203944,5.833912408274174e-11,81.33173198867192,0.2039310036974056,1.4999999999514968,3.020424336315058e-12,8.321649268877797,1.9057872543107224,0.8905013536192397,114134122077.49796,0.244434005467227,8,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_E21,162.5635181688043,0.2424068405547679,27,0.3076393810647381,0.8654192142922542,15,D,12.951699959300791,48.0059118459972,1.9999999938880877,0.3636100808525312,2.016588811403409e-06,72.4935885198916,0.1786599370197677,1.4999992575307683,2.677711499976413e-07,0.7928396236286082,0.3654482282017831,0.9067774663117631,3090295.7879768983,0.5712321430052651,8,9,m_near_bound; s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_E22,164.37010769003257,0.2424068405547679,28,0.152951143126953,0.9054921530111628,11,D,12.155884016391118,79.89725786237585,1.5060437795629007,0.3636102058848779,6.679512855606985e-09,81.3319704285452,0.1494600948721728,1.4999997733262236,4.3484360330639836e-10,0.2392327664106713,0.1653073499140891,0.908089474833129,1422081866.74753,0.4424060135665182,6,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_E23,163.01802008805984,0.2424068405547679,28,0.1156530382812499,0.8550758646294097,14,D,15.829931261939464,53.28040148864872,1.049508054936432,0.3636102608063694,3.4265007416462557e-10,81.33387607548728,0.1946290036300182,1.4999999998936395,2.1799771141923848e-11,7.486573000896434,2.5932785807337804,0.893151372776327,13387916939.704836,0.3259374633106497,8,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_E24,163.06212153753634,0.2424068405547679,28,0.152951143126953,0.9681043870149962,13,D,9.812655785430472,42.44501335456656,1.999999963723435,0.363610259134535,3.1418558077228456,81.33309684132506,0.1206477580040293,1.4999999929968275,0.3195787780301227,0.2029506731917636,0.1183949901094645,0.9056474968483896,1.1073357903708738,0.4560089693483029,5,8,sig2_near_bound; m_near_bound; s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_E25,163.538605376109,0.2424068405547679,28,0.05,0.8165254508910947,9,D,10.827588401955005,25.71829636156868,1.2322215998219388,0.3636102594556033,0.0910263410341016,81.33234687367622,0.1331277015622357,1.4999999943213294,0.0121369816473564,0.1192087141860816,0.1153807971054787,0.9038971068090932,31.481575795699676,0.2765013540699483,8,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_E26,163.07176842004407,0.2424068405547679,28,0.0574999999999999,0.9087012967440808,11,D,22.5845400873192,57.90792302074614,1.0328536309744192,0.3636102577221762,3.509081047743556e-10,81.33222121771175,0.2776825684726406,1.499999987170429,3.073080777668351e-11,0.5792591307198425,0.3229392957775883,0.8921608713881174,8001307846.196975,0.1890686355270858,5,7,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_E3,163.65764868001065,0.2424068405547679,28,0.0760437499999999,0.9805935168685792,11,D,13.801974535597504,12.445612265668473,0.7976285061135704,0.0242406849721471,1.0755910137162683,81.33249561104816,0.1696981560925157,0.1000000037815367,0.1612061079741503,10.170777108192109,1.9024469267525508,13.72384358423862,3.438271591463675,0.4152657612030204,6,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_E4,163.58105126930508,0.2424068405547679,28,0.1330009940234374,0.8290173352031734,12,D,5.445631848151756,19.544245639159353,1.999999965125685,0.3636102581147404,4.178150676245312,81.33210600747802,0.0669555002996118,1.499999988789873,0.3344224557819825,0.2401804205751288,0.1341688310121074,0.9042937455588324,0.9598026246205053,0.7979244236985681,9,7,sig2_near_bound; m_near_bound; s0_near_bound; large_s0_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
LVM-30Dor-6563_E5,165.10486250152718,0.2424068405547679,28,0.05,0.6126289032613983,9,D,36.8402586112316,29.951289879396157,0.9308035680863114,0.0242406840823589,0.9643942281785068,81.33233177216846,0.4529595771879512,0.1000000001108967,0.1636076583738308,3.2550975905300192,1.501669553459971,13.704222930434492,1.719092824079502,0.1719138137020257,6,6,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True
LVM-30Dor-6563_E6,165.3849121634197,0.2424068405547679,28,0.0574999999999999,0.7957806673418394,5,C,11.589326372518938,30.43955802069167,1.7604359857600138,0.0242406841682214,4.582055210583311,81.33255672597386,0.1424930782831009,0.1000000004651052,0.3825680532572381,0.0673338950349479,0.0930671946348522,13.625926662749889,0.6339595522516729,0.2663726388340461,6,3,s0_near_bound; large_s0_uncertainty; systematic_residuals,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
LVM-30Dor-6563_E7,165.17061331533918,0.2424068405547679,28,0.1758938145959959,0.9769762809978396,15,D,35.02726144263787,69.93799130639867,1.419011758221862,0.3636078362530094,81.87553652093817,81.33246077078815,0.4306676708252073,1.4999899978930589,0.6612579920997523,3.647974309000829,4.678272725730478,0.9096047920074306,0.6180350835132429,0.8722736438853124,6,9,sig2_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_s0_arcsec; large_noise_fraction; systematic_residuals,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,True
LVM-30Dor-6563_E8,165.08228913396815,0.2424068405547679,23,0.0874503124999999,0.7677608915805603,19,D,165.07924133031602,125.7878587887594,1.128251062499292,0.3636102598854829,6.187752415669246,81.33240567234022,2.0296859531656115,1.49999999609471,0.6624335510460766,0.5879957111009676,0.5724089277445759,0.9096339369489456,0.6324730075179894,0.3257692972883139,9,11,r0_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; r0_larger_than_fit_range; r0_much_larger_than_fit_range; large_s0_arcsec; large_noise_fraction; systematic_residuals,True,False,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True
LVM-30Dor-6563_E9,165.4448260863877,0.2424068405547679,23,0.0378071833648393,0.5804204644180064,9,D,8.566515162688734,23.46353061573813,1.4674421197698435,0.3407404966480865,4.773729754990959e-09,81.40079389821499,0.1052387176149714,1.405655450433139,3.5680128812529803e-10,0.1733428064622279,0.14620989403116,0.9014263658351392,1091949104.0371623,0.4247385606500935,8,6,noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F1,163.26706807725404,0.2424068405547679,28,0.0574999999999999,0.927256335543036,9,D,19.355772128710424,58.195370609534734,0.9679505076869898,0.3636102607111142,1.1276879813512975e-06,81.33210457300991,0.2379844002602343,1.4999999995006836,7.684605163840514e-08,0.4265397051432865,0.2006123287223397,0.8988510207460576,4280708.486109048,0.2191489663306861,6,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F10,166.47438277404058,0.2424068405547679,23,0.1156530382812499,0.8562357333080415,12,D,20.12589876416668,127.85172231150403,0.8988677100676272,0.3636102606575082,1.4096815945107e-09,81.40092400382603,0.2472441069983519,1.4999999992795428,3.7378642172850726e-11,7.048128664671698,2.252787588498844,0.9029683522948764,16501911389.927835,0.2574278869456781,10,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F11,166.70889910752032,0.2424068405547679,23,0.05,0.5286303443578682,11,D,11.371539297630097,31.393283320510513,1.1878345308927512,0.3636102525571626,3.872993311663158e-07,81.40104007338466,0.1396977150092729,1.4999999658632188,2.469579433179893e-08,0.1773492535400286,0.1453219431703497,0.9055250853298152,15203829.600735117,0.3551013168363683,7,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F12,167.0985115103996,0.2424068405547679,23,0.1156530382812499,0.958660227013842,12,D,12.453586847328973,18.311595484147844,1.5732746848022658,0.363609733938866,1.7365277779855017e-07,81.33183583527351,0.153120690310643,1.4999978264091691,3.1675775973531014e-08,0.3424142430829882,0.1561035198327403,0.9090330647822668,19640548.607469816,0.4082456518791497,9,8,sig2_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F17,167.13084346040978,0.2424068405547679,25,0.0874503124999999,0.7668099364522938,13,D,14.477426983196477,14.305000000253909,0.9156064338851428,0.3636102185114196,1.3085344777492773e-08,81.33228885787416,0.1780034373371117,1.499999825414447,2.050296150653687e-09,8.626286397420442,1.995127196762816,0.8940382432318468,150231597.16801557,0.2822001598625747,9,9,sig2_near_bound; s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F18,167.36176751879475,0.2424068405547679,23,0.0760437499999999,0.8276554873891809,13,D,107.14295028461908,96.8750077891475,0.8399269960211467,0.3636089668085848,5.1993271985925385e-08,81.4006098538201,1.3162425991282778,1.4999946617695927,5.407901889341937e-09,0.6839293914436511,0.5458626948568718,0.9009412600900604,64293828.89052094,0.2194971586325201,9,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True
LVM-30Dor-6563_F19,166.6984182572625,0.2424068405547679,24,0.0874503124999999,0.9839313732180914,17,D,166.69031268349613,125.73311884313986,1.0646134899175317,0.3636095258291899,4.740796409538923,81.3321693263975,2.049500389133165,1.499996967895129,0.5640414400058686,0.5872867563136719,0.5504478997653461,0.9090131842570256,0.7747540431965552,0.2962614646207906,9,10,r0_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; r0_larger_than_fit_range; r0_much_larger_than_fit_range; large_s0_arcsec; large_noise_fraction; systematic_residuals,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True
LVM-30Dor-6563_F2,162.09274388796877,0.2424068405547679,27,0.05,0.6560383122174097,6,C,41.199710437269005,54.52329168358719,1.2424840169995308,0.2793850803852203,4.241340869609282,72.48777205071866,0.5683677297798884,1.1525461894797384,0.5172435484641532,2.549336675754992,1.86967103240929,0.8833452405894545,0.735007701509741,0.28069668209595,3,4,large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_fraction,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False
LVM-30Dor-6563_F20,166.578944466244,0.2424068405547679,28,0.0661249999999999,0.8717880975239554,9,D,11.570252476451058,25.00926593531288,1.4402925423184172,0.3636102605213628,2.157496402606498e-09,81.33247989421753,0.1422586953145844,1.499999998717903,3.5062433328487435e-10,0.1026498062841488,0.0906257018103435,0.9040195021210056,866135705.3314049,0.2490797665831505,6,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F21,167.69205888825113,0.2424068405547679,28,0.1005678593749999,0.9989753561886282,9,D,18.25315843113678,128.5248055417877,1.6160147526129784,0.3636102603463333,0.2365602137068012,81.33251988432335,0.2244263236537816,1.4999999979958545,0.0150388118791275,0.1487189360991922,0.1288714920050364,0.9066349430870406,22.537953208280488,0.282536578289023,7,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F22,167.4119789177428,0.2424068405547679,23,0.0574999999999999,0.8193943704893851,9,D,19.14309794363538,268.2019592095625,1.3752415623249452,0.3636102548932076,2.3553632962602826e-07,81.39961131638573,0.2351743163641111,1.499999975500096,3.655425983058166e-09,0.1367090349495277,0.1053900030768859,0.9026791536672012,61353690.22870392,0.2072095145644588,8,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F23,167.01140555286065,0.2424068405547679,28,0.1005678593749999,0.992542665558487,11,D,7.502721818861612,42.34948835857028,1.3387714195614353,0.363610219851564,6.203755304018719e-06,81.33220805858997,0.0922478560210342,1.4999998309429396,4.068084439140195e-07,0.2716833546021016,0.1962386105526294,0.9069988333651368,1849280.0446215996,0.6042838097830809,5,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F24,165.45124532018514,0.2424068405547679,28,0.0874503124999999,0.8490805328371738,11,D,9.081326359490784,75.04681159447199,1.5872862115344883,0.3636102591875188,1.948170959180504e-08,81.33262366478024,0.1116566262133666,1.4999999932154011,9.497325537754055e-10,0.140988123310391,0.1220987169535269,0.9047061429992048,468500418.2155321,0.3879943385198203,7,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F25,165.18969473816853,0.2424068405547679,23,0.0574999999999999,0.7598385056020046,11,D,8.679491865043593,86.68417130697891,1.1547035126696,0.3636102604678273,7.724043097803688e-07,81.3994157591135,0.1066284295053043,1.4999999984970531,1.0583059723211208e-08,0.2421004017190814,0.1656042298940905,0.9033091641290116,26051141.82550622,0.3973566189956878,8,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F26,163.96627227506448,0.2424068405547679,23,0.1005678593749999,0.927666223891542,16,D,163.85834508820193,493.28178433753646,1.0019218860478811,0.3636073976076421,2.9268808577318195,81.40108394358815,2.0129749771115772,1.4999881883510249,0.0866149469906858,0.6325336018926252,0.5727808964418272,0.9098091849551024,4.570573640259495,0.2919765194151296,8,10,r0_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; r0_much_larger_than_fit_range; large_s0_arcsec; systematic_residuals,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,True
LVM-30Dor-6563_F27,163.45687596789088,0.2424068405547679,23,0.0874503124999999,0.7671230328304701,14,D,19.51253867568253,132.56793661722435,0.9771252214006744,0.3636102602714641,2.786071702561586e-06,81.33625080834324,0.2398996570626413,1.4999999976869969,5.6540458291997856e-08,5.70328227098204,1.8423752166655845,0.9053563341857966,8587097.844288157,0.3788245333808653,5,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F28,161.29119410663537,0.2424068405547679,27,0.1156530382812499,0.9474417529755406,9,D,11.326902752080423,39.66337565809319,1.5138502272219614,0.3218776329550631,3.554260047217295e-05,72.48884144847334,0.1562571911172264,1.3278405519350018,4.785644145043041e-06,0.1888415885414952,0.1436719283498126,0.8963681087335819,155874.75940977345,0.4428300087698658,5,6,noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F29,164.4997296975798,0.2424068405547679,16,0.05,0.54020136320517,13,D,9.224232396883844,12.407428317298752,1.1867251986456422,0.363610196841157,1.8733872433728327e-06,81.28019221944466,0.113486842796579,1.4999997360181967,1.0600794735353356e-07,0.8586460076442028,0.4530561179052935,0.9093312212198452,5593848.672004659,0.7755811066093103,5,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F3,163.78836567062845,0.2424068405547679,28,0.1005678593749999,0.9242329756860932,10,D,61.38034374927544,30.44070422222344,0.6697794513287044,0.1864476176052134,1.2951393706084904e-08,81.33241392051562,0.7546848887242066,0.7691516344114411,2.2123765112918983e-09,1.6122827470431909,0.7374129093769596,0.9107243939570868,335706583.72983086,0.3391380817356363,10,7,noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_F30,161.5556353584623,0.2424068405547679,15,0.0248588367649145,0.5077819527330644,17,D,161.45643736637388,104.57273747414628,0.8567970604878725,0.3636093750184411,10.967657894707695,72.55649865650922,2.2252512229225276,1.4999963457561314,0.3577431906734196,0.7142775952976111,0.6158845352674988,0.9098399855595932,0.740479652378156,0.3944529590655539,4,10,r0_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; r0_larger_than_fit_range; r0_much_larger_than_fit_range; large_s0_arcsec; systematic_residuals,True,False,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True
LVM-30Dor-6563_F31,164.07809663540752,0.2424068405547679,28,0.0661249999999999,0.925428595986379,8,D,21.958796155972756,68.36806753827437,1.1380734094667917,0.3636102608321165,4.066353088107858,81.3315241427587,0.2699912043628884,1.499999999999854,0.2862640809233328,0.4938273053140276,0.3274068327156146,0.907468994958964,1.1314128757810331,0.2178019567707865,7,5,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F32,162.55003403555384,0.2424068405547679,27,0.05,0.8939555060791622,7,D,19.569380211305255,139.01577564807064,1.4741637310373148,0.363610148239138,5.254256171060168,72.48768516027845,0.2699683424575519,1.499999535520476,0.236265022294223,0.1361977301887211,0.1139328515354349,0.9094586527116286,0.9072804807584248,0.1529444269875284,6,4,s0_near_bound; large_s0_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
LVM-30Dor-6563_F4,163.47807322128318,0.2424068405547679,23,0.0574999999999999,0.9325969907882394,15,D,163.47393712314812,78.86913247059773,0.7781067569867844,0.3636100894188658,6.852530405409129,81.33065242028064,2.0099917098708064,1.4999992928694348,0.4993578668005163,0.671166445302845,0.5057216135836545,0.9102283355533504,0.8568077115834477,0.2934317978184734,8,9,r0_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; r0_larger_than_fit_range; r0_much_larger_than_fit_range; large_s0_arcsec; systematic_residuals,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,False,True
LVM-30Dor-6563_F5,163.21201965496698,0.2424068405547679,25,0.1156530382812499,0.7568232408466385,11,D,19.159494237262457,24.607010545272367,0.8595717419013125,0.0242407805698426,1.6230581031283338,81.33231094362077,0.2355705133048997,0.1000003981503394,0.1121110897140151,7.276886205817244,2.060065880822728,13.695434911091796,5.125422173345451,0.4873614774902808,13,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_F6,165.1579136428476,0.2424068405547679,28,0.0574999999999999,0.8393130755865371,10,D,17.382054002704468,8.057668432390187,1.6931409746301425,0.0242407107794101,9.385556854286834,81.33252405761608,0.2137159052188149,0.1000001102441386,0.8638489263962531,0.1838395029769632,0.3180264572126222,13.659420979749305,0.2825419763828031,0.6086926853724826,4,6,sig2_near_bound; s0_near_bound; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
LVM-30Dor-6563_F7,164.6059112806364,0.2424068405547679,22,0.0661249999999999,0.9684301978028068,11,D,8.224373543007703,25.58335825360949,1.156545807725336,0.3636102588739982,5.494878555970866e-06,81.40093476183871,0.1010353697665809,1.499999991922036,2.395612776597422e-07,0.4320256768722736,0.266320836949308,0.90722652590681,1988185.2120516696,0.704242350551211,6,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_F8,166.13581602041614,0.2424068405547679,22,0.0574999999999999,0.9660179670737382,14,D,153.94101224788645,165.20330868737594,0.7001118255123199,0.3635938226477732,1.0936439792465429,81.40069106186077,1.8911511713198896,1.4999321876216811,0.037694028874555,0.6478681754727567,0.4608211680591187,0.9054436889948516,10.070745848047352,0.2359094086499074,9,9,r0_near_bound; s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals,True,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False,True
LVM-30Dor-6563_F9,165.0856828269635,0.2424068405547679,28,0.3537852882244488,0.8172050978685353,16,D,165.08540078056265,266.342422796856,0.5000000000196997,0.0242406846887245,136.7965014454076,81.33208549062407,2.02976967558017,0.1000000026123345,0.1660022323696106,0.2992396137083637,0.870426471592047,13.65096048790282,0.9857061206149508,1.491458314604717,14,10,r0_near_bound; sig2_near_bound; m_near_bound; s0_near_bound; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; r0_larger_than_fit_range; r0_much_larger_than_fit_range; systematic_residuals,True,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True
LVM-30Dor-6563_G1,162.90798984950996,0.2424068405547679,28,0.0661249999999999,0.8063203068396526,9,D,10.040165574534274,46.397878243715205,1.130579111389432,0.0242408646650345,2.770897313499858,81.3313688007389,0.123447640468619,0.1000007450679087,0.1296433598718703,0.2595145310348012,0.1990483702385042,13.683144823494525,4.79556515558099,0.597868099739524,8,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_G10,166.34500045961934,0.2424068405547679,27,0.1758938145959959,0.8868381222417004,12,D,30.872591493981396,169.49939444067266,1.1903953655216666,0.3636102149184995,1.1348640820454717e-07,81.33548711048432,0.3795709915899901,1.4999998105925874,6.057175930285824e-09,4.264533409766966,3.343423773644692,0.9060404563942954,101169292.77065746,0.2700431551238438,9,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_G11,166.5727653752227,0.2424068405547679,28,0.0874503124999999,0.9597410653450384,12,D,26.438369778075774,52.73410221246009,1.2663036019017015,0.0242406930092683,52.68456918604792,81.33257173642323,0.325064967375621,0.1000000369370416,0.6740489800703795,5.173182036071604,2.864793740706638,13.6224060167427,0.6407320626817999,0.732310625199129,5,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True
